source_site,crawled_at,listing_url,detail_url,external_id,name_raw,category_raw,address_raw,map_url_raw,status_raw
gmnara.com,2026-02-26 10:12:52,https://gmnara.com/b/cp?area=%EA%B0%95%EB%82%A8,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=10&disp=popup,10,영앤핫 홈케어,홈타이,"서울 강남구 강남대로 지하 396 (역삼동) 서울,경기,인천",https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:52,https://gmnara.com/b/cp?area=%EA%B0%95%EB%82%A8,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259629&disp=popup,20259629,히트스파,로드샵,서울 강남구 봉은사로 129-1 신논현 3번출구,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:53,https://gmnara.com/b/cp?area=%EA%B0%95%EB%82%A8,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20252610&disp=popup,20252610,강남일급수스웨디시,로드샵,서울 강남구 학동로 지하 102 (논현동) 논혁역7번출구,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:53,https://gmnara.com/b/cp?area=%EA%B0%95%EB%82%A8,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259584&disp=popup,20259584,5월스파,로드샵,서울 강남구 학동로33길 15 (논현동),https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:53,https://gmnara.com/b/cp?area=%EA%B0%95%EB%82%A8,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259472&disp=popup,20259472,강남 vip스웨디시&왁싱샵,로드샵,서울 강남구 일원로 지하 2 (일원동) 대청역 4번출구로 나와서 직진,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:54,https://gmnara.com/b/cp?area=%EA%B4%80%EC%95%85,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259498&disp=popup,20259498,태양1인샵,1인샵,서울 관악구 신림로 347 (신림동) 신림역 4번출구,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:54,https://gmnara.com/b/cp?area=%EA%B4%80%EC%95%85,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259453&disp=popup,20259453,수아1인샵,1인샵,서울 관악구 난곡로 310 (신림동) 난곡사거리 인근,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:55,https://gmnara.com/b/cp?area=%EA%B4%80%EC%95%85,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259506&disp=popup,20259506,신림올데이스웨디시,1인샵,서울 관악구 신림로65길 20 (신림동),https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:55,https://gmnara.com/b/cp?area=%EA%B4%80%EC%95%85,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259492&disp=popup,20259492,신림동이브테라피,타이,서울 관악구 신림로 347 (신림동) 신림역과 당곡역 사이,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:55,https://gmnara.com/b/cp?area=%EA%B4%80%EC%95%85,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259542&disp=popup,20259542,관악신림청담스웨디시,로드샵,서울 관악구 관천로 43 (신림동) B1,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:56,https://gmnara.com/b/cp?area=%EA%B4%80%EC%95%85,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259632&disp=popup,20259632,스타스웨디시,1인샵,서울 관악구 신림로65길 28-16 (신림동) 1층,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:56,https://gmnara.com/b/cp?area=%EA%B5%AC%EB%A1%9C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259457&disp=popup,20259457,다현1인샵,1인샵,서울 구로구 도림천로 477 (구로동) 구로디지털단지역 4번출구,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:56,https://gmnara.com/b/cp?area=%EB%8F%99%EB%8C%80%EB%AC%B8,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259509&disp=popup,20259509,체리,왁싱,서울 동대문구 왕산로40길 2 (전농동),https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:57,https://gmnara.com/b/cp?area=%EB%A7%88%ED%8F%AC,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259423&disp=popup,20259423,나우테라피,로드샵,서울 마포구 새창로 38 (도화동) 공덕역 부근,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:57,https://gmnara.com/b/cp?area=%EB%A7%88%ED%8F%AC,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259579&disp=popup,20259579,나우테라피,로드샵,서울 마포구 새창로 40 (도화동) 지층,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:58,https://gmnara.com/b/cp?area=%EC%9D%80%ED%8F%89,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259576&disp=popup,20259576,여자친구,타이,서울 은평구 연서로 58 (역촌동) 2층 힐링타이,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:58,https://gmnara.com/b/cp?area=%EA%B0%95%EB%8F%99,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259425&disp=popup,20259425,방콕스웨디시,로드샵,서울 강동구 천호대로 지하 997 (천호동) 천호역 도보10분,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:58,https://gmnara.com/b/cp?area=%EA%B0%95%EC%84%9C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259577&disp=popup,20259577,쿨타이,타이,서울 양천구 지양로 85 (신월동) 2층 쿨타이,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:59,https://gmnara.com/b/cp?area=%EA%B0%95%EC%84%9C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259505&disp=popup,20259505,미래1인샵,1인샵,서울 강서구 마곡중앙로 지하 135 (마곡동) 마곡나루역 근처,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:12:59,https://gmnara.com/b/cp?area=%EA%B0%95%EC%84%9C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259497&disp=popup,20259497,세령1인샵,1인샵,서울 강서구 마곡중앙로 지하 135 (마곡동) 마곡나루역 근처,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:00,https://gmnara.com/b/cp?area=%EA%B0%95%EC%84%9C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259499&disp=popup,20259499,별이1인샵,1인샵,서울 강서구 공항대로 지하 267 (마곡동) 발산역1번출구,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:00,https://gmnara.com/b/cp?area=%EA%B4%91%EC%A7%84,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259554&disp=popup,20259554,페라리스웨디시,로드샵,서울 광진구 아차산로78길 162 (광장동) 지하1층,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:00,https://gmnara.com/b/cp?area=%EA%B8%88%EC%B2%9C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259633&disp=popup,20259633,포카리,1인샵,서울 금천구 가산디지털1로 51 (가산동) 근처,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:01,https://gmnara.com/b/cp?area=%EA%B8%88%EC%B2%9C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259631&disp=popup,20259631,금천맥심스웨디시,1인샵,서울 금천구 디지털로 208-13 (가산동) 3층,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:01,https://gmnara.com/b/cp?area=%EA%B8%88%EC%B2%9C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259635&disp=popup,20259635,포카리,1인샵,서울 금천구 남부순환로 1266 (가산동) 마리오 아울렛 부근,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:01,https://gmnara.com/b/cp?area=%EC%84%9C%EC%B4%88,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259493&disp=popup,20259493,스타,로드샵,서울 서초구 방배중앙로 173 (방배동) 방배동 카페골목,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:02,https://gmnara.com/b/cp?area=%EC%84%9C%EC%B4%88,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259451&disp=popup,20259451,낙원테라피,로드샵,서울 서초구 매헌로 99 (양재동) 양재시민의숲 옆 3번출구,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:02,https://gmnara.com/b/cp?area=%EC%86%A1%ED%8C%8C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259422&disp=popup,20259422,송파 모카스파,로드샵,"몽촌토성역,잠실역 도보10분",https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:02,https://gmnara.com/b/cp?area=%EC%86%A1%ED%8C%8C,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259574&disp=popup,20259574,송파 1인샵몽(夢)스웨디시,1인샵,서울 송파구 올림픽로34길 5-13 (방이동) 상세주소 문의,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:03,https://gmnara.com/b/cp?area=%EC%98%81%EB%93%B1%ED%8F%AC,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259502&disp=popup,20259502,빛나1인샵,1인샵,서울 영등포구 당산로 229 (당산동6가) 당산역 근처,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:03,https://gmnara.com/b/cp?area=%EC%98%81%EB%93%B1%ED%8F%AC,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259620&disp=popup,20259620,영스파,로드샵,서울 영등포구 양산로 지하 200 (영등포동5가) 4번출구 1분거리,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:04,https://gmnara.com/b/cp?area=%EC%98%81%EB%93%B1%ED%8F%AC,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259461&disp=popup,20259461,미미1인샵,1인샵,서울 영등포구 양산로 지하 200 (영등포동5가) 영등포시장역 인근,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:04,https://gmnara.com/b/cp?area=%EC%98%81%EB%93%B1%ED%8F%AC,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259590&disp=popup,20259590,L2스웨디시,로드샵,서울 영등포구 국제금융로 108 (여의도동) 미라클빌딩 지하1층,https://www.google.co.kr/search?q=건마나라,
gmnara.com,2026-02-26 10:13:04,https://gmnara.com/b/cp?area=%EC%98%81%EB%93%B1%ED%8F%AC,https://gmnara.com/?m=bbs&bid=cp&mod=view&uid=20259496&disp=popup,20259496,테란1인샵,1인샵,서울 영등포구 경인로114길 19 (영등포동2가) 영등포 로터리 인근,https://www.google.co.kr/search?q=건마나라,
