source_site,crawled_at,listing_url,detail_url,external_id,name_raw,category_raw,address_raw,map_url_raw,status_raw
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=129,129,마사지 홍대입구,마사지,서울특별시 마포구 서교동 (상세주소 문의) / 홍대입구역 1번 출구 도보 1분,https://www.makangs.com/shop.php?code=129,
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=1407,1407,마사지 논현왓포타이마사지,마사지,서울 강남구 논현동 182-25번지 화랑닭발 4층,https://www.makangs.com/shop.php?code=1407,
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=1446,1446,마사지 두바이테라피,마사지,서울특별시 금천구 벚꽃로40길 3 / 가산동 42-16 / 가산디지털단지역 2번 출구 도보 3분,https://www.makangs.com/shop.php?code=1446,
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=1456,1456,마사지 타이365,마사지,서울 서대문구 연세로 4길 19 3층,https://www.makangs.com/shop.php?code=1456,
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=1490,1490,마사지 풋앤조이,마사지,서울 은평구 연서로211 하경빌딩 4층,https://www.makangs.com/shop.php?code=1490,
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=1497,1497,왁싱 사월왁싱,왁싱,서울특별시 강남구 역삼로3길 17-6,https://www.makangs.com/shop.php?code=1497,
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=1499,1499,마사지 시온타이,마사지,"서울 종로구 종로10길14, 4층",https://www.makangs.com/shop.php?code=1499,
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=1501,1501,왁싱 왁싱맨,왁싱,서울특별시 강남구 강남대로84길 23,https://www.makangs.com/shop.php?code=1501,
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=1504,1504,왁싱 이모꾸비,왁싱,서울특별시 은평구 진흥로 17 역촌동 43-47 2층,https://www.makangs.com/shop.php?code=1504,
www.makangs.com,2026-01-27T11:19:04+09:00,https://www.makangs.com/search_list.php?keyword=%EC%84%9C%EC%9A%B8,https://www.makangs.com/shop.php?code=1507,1507,왁싱 업클로즈왁싱,왁싱,서울특별시 강남구 삼성로71길 32,https://www.makangs.com/shop.php?code=1507,
