name,category,address_std,gu,sigu,lat,lng,is_valid_location,COL_ADM_SE,station,station_exit,station_detail
슈가스웨디시,,서울특별시 도봉구 마들로11가길 16,도봉구,서울특별시 도봉구,37.65255399999999,127.0489165,True,11100,,,
다이아테라피,,서울특별시 강남구 선릉로152길 25,강남구,서울특별시 강남구,37.5244849,127.0416926,True,11230,,,
골드문,,서울특별시 동대문구 전농로 91,동대문구,서울특별시 동대문구,37.5732629,127.0570557,True,11060,,,
